record_id,herb_id,record_type,question
REC-0317,HERB-0064,use_case,"What is Niu Xi traditionally used for besides pain, like in relation to blood movement or the lower body?"
REC-0317,HERB-0064,use_case,Is Achyranthes bidentata safe to use if someone is pregnant or has heavy menstrual bleeding?
REC-0317,HERB-0064,use_case,What should I watch out for if I’m taking blood thinners or blood-pressure medicine and considering this herb?
REC-0318,HERB-0064,use_case,Could ox knee root be used for menstrual cramps or irregular periods?
REC-0318,HERB-0064,use_case,What is Niu Xi traditionally used for when it comes to menstruation?
REC-0318,HERB-0064,use_case,Is there any modern evidence that Achyranthes bidentata helps with menstrual pain or irregular cycles?
REC-0318,HERB-0064,use_case,Who should avoid using ox knee root for period-related issues?
REC-0318,HERB-0064,use_case,Can ox knee root interact with blood thinners or blood pressure medication?
REC-0319,HERB-0064,preparation,How do I make sure an ox knee root product is the right herb and part before using it?
REC-0319,HERB-0064,preparation,"What should I look for on a Canadian ox knee root supplement label, like NPN or other quality details?"
REC-0319,HERB-0064,preparation,"Is ox knee root something I should use on my own, or is it better to only take it with practitioner guidance?"
REC-0319,HERB-0064,preparation,"What are the main safety concerns with ox knee root, especially in pregnancy or if someone has heavy bleeding?"
REC-0319,HERB-0064,preparation,Can ox knee root interact with blood thinners or blood pressure medicines?
REC-0320,HERB-0064,safety_interaction,Is Ox knee root safe to use during pregnancy?
REC-0320,HERB-0064,safety_interaction,Can Niu Xi interact with blood thinners or antiplatelet medicines?
REC-0320,HERB-0064,safety_interaction,What side effects can Ox knee root cause?
REC-0320,HERB-0064,safety_interaction,Should someone with heavy menstrual bleeding or a bleeding disorder avoid this herb?
REC-0320,HERB-0064,safety_interaction,"Is it okay to use Ox knee root without supervision, or does it need professional review first?"
REC-0321,HERB-0065,herb_profile,What is Pubescent angelica root (Du Huo) traditionally used for?
REC-0321,HERB-0065,herb_profile,Is there good clinical evidence that Angelica pubescens works on its own?
REC-0321,HERB-0065,herb_profile,What side effects or safety concerns should I know about with Du Huo?
REC-0321,HERB-0065,herb_profile,"Who should avoid pubescent angelica root, especially around pregnancy or bleeding risks?"
REC-0321,HERB-0065,herb_profile,"If I’m buying Du Huo in Canada, what should I check on the product label or package?"
REC-0322,HERB-0065,use_case,What herbs are traditionally used for arthritis-like joint pain with stiffness and a cold-damp pattern?
REC-0322,HERB-0065,use_case,Could pubescent angelica root help with wind-damp pain or aching joints?
REC-0322,HERB-0065,use_case,"What does the evidence say about Du Huo for joint pain, and is it strong enough to rely on?"
REC-0322,HERB-0065,use_case,"Are there any safety concerns with Angelica pubescens, like photosensitivity, bleeding, or stomach upset?"
REC-0322,HERB-0065,use_case,"Who should avoid using pubescent angelica root, and does it interact with blood thinners or sunlight-sensitive medicines?"
REC-0323,HERB-0065,use_case,Can pubescent angelica root be used for low back pain with stiffness or leg pain?
REC-0323,HERB-0065,use_case,What kinds of aches or pain patterns is Du Huo traditionally used for?
REC-0323,HERB-0065,use_case,Is there any modern evidence that Angelica pubescens helps with lower back pain?
REC-0323,HERB-0065,use_case,Are there any side effects or safety concerns with taking pubescent angelica root?
REC-0323,HERB-0065,use_case,"Who should avoid using Du Huo, and what medicines might it interact with?"
REC-0324,HERB-0065,preparation,How should I check whether a Pubescent angelica root product is the right one before using it?
REC-0324,HERB-0065,preparation,"What should I look for when buying Du Huo in Canada, like labeling or quality details?"
REC-0324,HERB-0065,preparation,"Is pubescent angelica root usually used by itself, or is it better in a practitioner-chosen formula?"
REC-0324,HERB-0065,preparation,"What safety issues should I know about with Angelica pubescens, especially around sun sensitivity or bleeding risk?"
REC-0324,HERB-0065,preparation,Are there any reasons to avoid pubescent angelica root during pregnancy or if I take blood thinners?
REC-0325,HERB-0065,safety_interaction,Is pubescent angelica root safe to use if I'm pregnant?
REC-0325,HERB-0065,safety_interaction,What side effects can Angelica pubescens cause?
REC-0325,HERB-0065,safety_interaction,Can Du Huo interact with blood thinners or antiplatelet medicines?
REC-0325,HERB-0065,safety_interaction,Who should be careful about using pubescent angelica root if they have a bleeding disorder or are sensitive to sunlight?
REC-0325,HERB-0065,safety_interaction,What should I check when buying pubescent angelica root in Canada?
REC-0326,HERB-0066,herb_profile,What is Notopterygium root (Qiang Huo) usually used for in traditional Chinese medicine?
REC-0326,HERB-0066,herb_profile,"Is there good modern research showing Notopterygium root actually works, or is the evidence still limited?"
REC-0326,HERB-0066,herb_profile,What side effects should I watch for if someone takes Notopterygium root?
REC-0326,HERB-0066,herb_profile,"Who should avoid Notopterygium root, especially if they're pregnant or have a bleeding problem?"
REC-0326,HERB-0066,herb_profile,"If I’m buying Notopterygium root in Canada, what should I check to make sure it’s a legitimate and safe product?"
REC-0327,HERB-0066,use_case,"What herbs are traditionally used for common-cold body aches with chills and headaches, like Notopterygium root?"
REC-0327,HERB-0066,use_case,How is Qiang Huo traditionally used for wind-cold symptoms and upper-body aches?
REC-0327,HERB-0066,use_case,Is there any modern evidence that Notopterygium incisum helps with common-cold body aches?
REC-0327,HERB-0066,use_case,"What side effects can happen with Notopterygium root, especially things like nausea, dizziness, or photosensitivity?"
REC-0327,HERB-0066,use_case,"Who should avoid using Notopterygium root, and are there any medicine interactions or safety cautions I should know about?"
REC-0328,HERB-0066,use_case,What might help with neck and shoulder aches when there’s stiffness too?
REC-0328,HERB-0066,use_case,Is Notopterygium root ever used for upper-body wind-damp pain or wind-cold patterns?
REC-0328,HERB-0066,use_case,How strong is the modern evidence for Qiang Huo for neck and shoulder pain?
REC-0328,HERB-0066,use_case,"Are there any safety concerns with Notopterygium incisum, like nausea, dizziness, or photosensitivity?"
REC-0328,HERB-0066,use_case,"Who should avoid using 羌活, especially if they’re pregnant or take anticoagulants?"
REC-0329,HERB-0066,preparation,How should Notopterygium root be prepared or used if I’m looking at a formula with it?
REC-0329,HERB-0066,preparation,What should I check when buying 羌活 in Canada so I know it’s a legitimate product?
REC-0329,HERB-0066,preparation,"Is Notopterygium incisum sold as a decoction or in a licensed formula, and does the form matter?"
REC-0329,HERB-0066,preparation,"What are the main safety concerns with Qiang Huo, like side effects or who should avoid it?"
REC-0329,HERB-0066,preparation,Can Notopterygium root interact with blood thinners or photosensitizing medicines?
REC-0330,HERB-0066,safety_interaction,"What side effects can happen with Notopterygium root, like nausea or dizziness?"
REC-0330,HERB-0066,safety_interaction,Is Notopterygium root safe to use during pregnancy?
REC-0330,HERB-0066,safety_interaction,Could Notopterygium root interact with blood thinners or medicines that make you more sensitive to sunlight?
REC-0330,HERB-0066,safety_interaction,"Who should be cautious about using 羌活, especially if they have a bleeding problem, severe headaches, or aren't sure about the plant identity?"
REC-0330,HERB-0066,safety_interaction,Do I need professional guidance before using Notopterygium incisum root or rhizome as a herbal product?
REC-0331,HERB-0067,herb_profile,What is Saposhnikovia root (Fang Feng) traditionally used for?
REC-0331,HERB-0067,herb_profile,Does Fang Feng have good modern evidence when used on its own?
REC-0331,HERB-0067,herb_profile,What side effects or reactions can Saposhnikovia root cause?
REC-0331,HERB-0067,herb_profile,"Who should be careful about using Saposhnikovia root, like during pregnancy or with certain health conditions?"
REC-0331,HERB-0067,herb_profile,What should I look for when buying Saposhnikovia divaricata root in Canada?
REC-0332,HERB-0067,use_case,"Could Saposhnikovia root be used for a common cold with chills, headache, or a stuffy nose?"
REC-0332,HERB-0067,use_case,What kinds of cold symptoms is Fang Feng traditionally linked to?
REC-0332,HERB-0067,use_case,Does Saposhnikovia divaricata have good clinical evidence for treating a viral cold?
REC-0332,HERB-0067,use_case,Are there any side effects or safety concerns with using Saposhnikovia root?
REC-0332,HERB-0067,use_case,"Who should avoid Saposhnikovia root, especially if they're pregnant or taking blood thinners or sedatives?"
REC-0333,HERB-0067,use_case,Could Saposhnikovia root help with itching or hives?
REC-0333,HERB-0067,use_case,What was Fang Feng traditionally used for in relation to skin itching or allergies?
REC-0333,HERB-0067,use_case,Is there any modern evidence that Saposhnikovia divaricata works for hives or itching?
REC-0333,HERB-0067,use_case,What side effects or cautions should I know about before using Saposhnikovia root for hives?
REC-0333,HERB-0067,use_case,Is it safe to use Saposhnikovia root if hives come with swelling or trouble breathing?
REC-0334,HERB-0067,preparation,How should Saposhnikovia root be prepared or used in practice?
REC-0334,HERB-0067,preparation,What should I check when buying Fang Feng in Canada to make sure it’s a legitimate product?
REC-0334,HERB-0067,preparation,Is there a difference between using an authenticated root and just any herbal product for Saposhnikovia divaricata?
REC-0334,HERB-0067,preparation,"What safety issues should I know before using Saposhnikovia root, especially if I’m pregnant or have an Apiaceae allergy?"
REC-0334,HERB-0067,preparation,Can Fang Feng interact with blood thinners or sedative medicines?
REC-0335,HERB-0067,safety_interaction,What side effects have been reported with Saposhnikovia root?
REC-0335,HERB-0067,safety_interaction,Is Fang Feng safe to use during pregnancy or if someone has a bleeding disorder?
REC-0335,HERB-0067,safety_interaction,Can Saposhnikovia divaricata interact with blood thinners or sedatives?
REC-0335,HERB-0067,safety_interaction,Who should avoid using Saposhnikovia root because of allergy or infection concerns?
